,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
33650,41,57,6,5,35,52,33,Train/33/00033_00018_00020.png
33651,42,59,6,5,37,54,33,Train/33/00033_00018_00021.png
33652,42,62,5,5,37,56,33,Train/33/00033_00018_00022.png
33653,44,66,6,6,38,60,33,Train/33/00033_00018_00023.png
33654,45,72,6,7,40,66,33,Train/33/00033_00018_00024.png
33655,46,73,6,6,41,67,33,Train/33/00033_00018_00025.png
33656,47,80,6,8,42,73,33,Train/33/00033_00018_00026.png
33657,48,84,6,8,43,77,33,Train/33/00033_00018_00027.png
33658,49,89,5,7,43,81,33,Train/33/00033_00018_00028.png
33659,50,94,6,8,45,86,33,Train/33/00033_00018_00029.png
33660,30,30,6,5,25,25,33,Train/33/00033_00019_00000.png
33661,31,30,6,5,25,25,33,Train/33/00033_00019_00001.png
33662,30,30,5,5,24,25,33,Train/33/00033_00019_00002.png
33663,31,30,6,5,25,25,33,Train/33/00033_00019_00003.png
33664,32,31,6,5,26,26,33,Train/33/00033_00019_00004.png
33665,32,31,6,5,26,26,33,Train/33/00033_00019_00005.png
33666,31,32,5,5,26,27,33,Train/33/00033_00019_00006.png
33667,32,33,5,6,26,28,33,Train/33/00033_00019_00007.png
33668,33,33,6,5,27,27,33,Train/33/00033_00019_00008.png
33669,32,34,5,6,26,28,33,Train/33/00033_00019_00009.png
33670,33,34,6,6,28,29,33,Train/33/00033_00019_00010.png
33671,32,33,5,5,27,28,33,Train/33/00033_00019_00011.png
33672,33,35,6,6,28,29,33,Train/33/00033_00019_00012.png
33673,32,34,5,5,27,28,33,Train/33/00033_00019_00013.png
33674,34,34,6,5,29,29,33,Train/33/00033_00019_00014.png
33675,33,35,5,6,28,30,33,Train/33/00033_00019_00015.png
33676,33,36,5,6,28,31,33,Train/33/00033_00019_00016.png
33677,34,36,6,5,29,30,33,Train/33/00033_00019_00017.png
33678,34,35,5,5,29,30,33,Train/33/00033_00019_00018.png
33679,35,37,6,6,30,32,33,Train/33/00033_00019_00019.png
33680,34,36,5,5,29,31,33,Train/33/00033_00019_00020.png
33681,35,38,6,6,30,32,33,Train/33/00033_00019_00021.png
33682,35,38,5,6,30,33,33,Train/33/00033_00019_00022.png
33683,36,37,5,5,30,32,33,Train/33/00033_00019_00023.png
33684,37,38,6,6,31,33,33,Train/33/00033_00019_00024.png
33685,36,38,5,5,30,32,33,Train/33/00033_00019_00025.png
33686,37,37,6,5,31,32,33,Train/33/00033_00019_00026.png
33687,36,39,5,6,30,33,33,Train/33/00033_00019_00027.png
33688,37,39,6,6,32,34,33,Train/33/00033_00019_00028.png
33689,27,28,5,6,22,23,33,Train/33/00033_00020_00000.png
33690,28,27,6,5,23,22,33,Train/33/00033_00020_00001.png
33691,28,28,5,5,23,23,33,Train/33/00033_00020_00002.png
33692,28,28,5,5,23,23,33,Train/33/00033_00020_00003.png
33693,29,29,6,6,24,24,33,Train/33/00033_00020_00004.png
33694,30,30,6,6,25,25,33,Train/33/00033_00020_00005.png
33695,29,29,5,5,24,24,33,Train/33/00033_00020_00006.png
33696,33,33,6,6,28,28,33,Train/33/00033_00020_00007.png
33697,32,32,5,5,27,27,33,Train/33/00033_00020_00008.png
33698,34,33,6,5,29,28,33,Train/33/00033_00020_00009.png
33699,34,35,5,6,29,30,33,Train/33/00033_00020_00010.png
33700,37,36,6,6,31,31,33,Train/33/00033_00020_00011.png
33701,40,38,6,5,34,33,33,Train/33/00033_00020_00012.png
33702,39,40,5,6,34,34,33,Train/33/00033_00020_00013.png
33703,41,41,5,5,36,36,33,Train/33/00033_00020_00014.png
33704,44,44,5,5,39,39,33,Train/33/00033_00020_00015.png
33705,47,46,6,5,42,41,33,Train/33/00033_00020_00016.png
33706,48,49,6,6,43,43,33,Train/33/00033_00020_00017.png
33707,51,50,6,5,46,45,33,Train/33/00033_00020_00018.png
33708,55,54,5,5,49,49,33,Train/33/00033_00020_00019.png
33709,58,58,6,6,53,53,33,Train/33/00033_00020_00020.png
33710,61,61,5,5,56,56,33,Train/33/00033_00020_00021.png
33711,67,65,6,6,61,60,33,Train/33/00033_00020_00022.png
33712,73,72,7,7,66,65,33,Train/33/00033_00020_00023.png
33713,78,75,7,7,71,69,33,Train/33/00033_00020_00024.png
33714,86,82,8,7,79,75,33,Train/33/00033_00020_00025.png
33715,86,84,7,8,79,77,33,Train/33/00033_00020_00026.png
33716,93,87,9,7,85,80,33,Train/33/00033_00020_00027.png
33717,95,92,9,8,87,84,33,Train/33/00033_00020_00028.png
33718,95,94,8,8,87,86,33,Train/33/00033_00020_00029.png
33719,34,36,6,6,29,31,33,Train/33/00033_00021_00000.png
33720,35,36,6,5,30,31,33,Train/33/00033_00021_00001.png
33721,35,37,6,6,30,32,33,Train/33/00033_00021_00002.png
33722,35,36,6,5,30,31,33,Train/33/00033_00021_00003.png
33723,34,38,5,6,29,33,33,Train/33/00033_00021_00004.png
33724,35,38,5,5,29,32,33,Train/33/00033_00021_00005.png
33725,36,39,6,5,31,33,33,Train/33/00033_00021_00006.png
33726,36,39,5,5,30,33,33,Train/33/00033_00021_00007.png
33727,37,40,5,5,31,34,33,Train/33/00033_00021_00008.png
33728,38,41,6,5,33,35,33,Train/33/00033_00021_00009.png
33729,38,43,5,6,33,37,33,Train/33/00033_00021_00010.png
33730,40,42,6,5,35,37,33,Train/33/00033_00021_00011.png
33731,39,44,5,6,34,38,33,Train/33/00033_00021_00012.png
33732,40,43,5,5,35,38,33,Train/33/00033_00021_00013.png
33733,41,44,6,6,36,39,33,Train/33/00033_00021_00014.png
33734,42,45,6,6,36,39,33,Train/33/00033_00021_00015.png
33735,42,45,6,5,37,39,33,Train/33/00033_00021_00016.png
33736,43,45,6,5,38,40,33,Train/33/00033_00021_00017.png
33737,43,48,5,6,37,42,33,Train/33/00033_00021_00018.png
33738,44,49,5,6,38,44,33,Train/33/00033_00021_00019.png
33739,46,49,6,5,40,43,33,Train/33/00033_00021_00020.png
33740,46,51,6,6,40,45,33,Train/33/00033_00021_00021.png
33741,46,51,6,6,41,45,33,Train/33/00033_00021_00022.png
33742,47,52,6,6,41,46,33,Train/33/00033_00021_00023.png
33743,47,52,6,6,42,47,33,Train/33/00033_00021_00024.png
33744,48,53,6,6,43,48,33,Train/33/00033_00021_00025.png
33745,48,53,5,5,43,48,33,Train/33/00033_00021_00026.png
33746,49,54,5,5,44,49,33,Train/33/00033_00021_00027.png
33747,51,55,6,5,45,50,33,Train/33/00033_00021_00028.png
33748,51,56,6,5,46,51,33,Train/33/00033_00021_00029.png
33749,26,27,5,6,21,22,33,Train/33/00033_00022_00000.png
33750,26,27,5,6,21,22,33,Train/33/00033_00022_00001.png
33751,26,26,5,5,21,21,33,Train/33/00033_00022_00002.png
33752,26,26,5,5,21,21,33,Train/33/00033_00022_00003.png
33753,27,28,5,6,22,23,33,Train/33/00033_00022_00004.png
33754,27,28,5,6,22,23,33,Train/33/00033_00022_00005.png
33755,27,28,5,6,22,23,33,Train/33/00033_00022_00006.png
33756,27,27,5,5,22,22,33,Train/33/00033_00022_00007.png
33757,27,27,5,5,22,22,33,Train/33/00033_00022_00008.png
33758,27,28,5,5,22,22,33,Train/33/00033_00022_00009.png
33759,28,29,5,6,22,24,33,Train/33/00033_00022_00010.png
33760,29,29,6,6,24,24,33,Train/33/00033_00022_00011.png
33761,29,29,6,6,24,24,33,Train/33/00033_00022_00012.png
33762,28,28,5,5,23,23,33,Train/33/00033_00022_00013.png
33763,45,43,6,5,40,38,33,Train/33/00033_00022_00014.png
33764,45,44,6,6,40,39,33,Train/33/00033_00022_00015.png
33765,46,46,6,6,41,40,33,Train/33/00033_00022_00016.png
33766,47,45,6,5,42,40,33,Train/33/00033_00022_00017.png
33767,47,46,5,5,42,41,33,Train/33/00033_00022_00018.png
33768,48,47,5,5,43,42,33,Train/33/00033_00022_00019.png
33769,50,48,6,5,45,43,33,Train/33/00033_00022_00020.png
33770,50,50,5,6,45,45,33,Train/33/00033_00022_00021.png
33771,51,50,5,5,45,45,33,Train/33/00033_00022_00022.png
33772,52,51,5,5,46,46,33,Train/33/00033_00022_00023.png
33773,53,53,5,6,47,48,33,Train/33/00033_00022_00024.png
33774,54,54,5,6,48,49,33,Train/33/00033_00022_00025.png
33775,56,55,6,5,50,49,33,Train/33/00033_00022_00026.png
33776,56,56,5,5,51,50,33,Train/33/00033_00022_00027.png
33777,58,57,6,5,53,51,33,Train/33/00033_00022_00028.png
33778,59,58,5,5,54,53,33,Train/33/00033_00022_00029.png
33779,26,31,6,5,21,25,34,Train/34/00034_00000_00000.png
33780,26,31,5,5,21,26,34,Train/34/00034_00000_00001.png
33781,27,31,5,5,22,26,34,Train/34/00034_00000_00002.png
33782,27,33,5,6,22,28,34,Train/34/00034_00000_00003.png
33783,28,34,5,5,23,29,34,Train/34/00034_00000_00004.png
33784,29,36,6,5,24,31,34,Train/34/00034_00000_00005.png
33785,32,37,6,5,27,31,34,Train/34/00034_00000_00006.png
33786,33,38,6,5,27,33,34,Train/34/00034_00000_00007.png
33787,34,40,6,6,29,35,34,Train/34/00034_00000_00008.png
33788,35,42,5,6,29,36,34,Train/34/00034_00000_00009.png
33789,37,43,5,5,31,38,34,Train/34/00034_00000_00010.png
33790,39,45,6,5,34,40,34,Train/34/00034_00000_00011.png
33791,40,47,5,6,34,42,34,Train/34/00034_00000_00012.png
33792,40,47,5,5,35,42,34,Train/34/00034_00000_00013.png
33793,46,51,5,5,41,46,34,Train/34/00034_00000_00014.png
33794,48,53,6,6,43,48,34,Train/34/00034_00000_00015.png
33795,49,55,6,6,44,50,34,Train/34/00034_00000_00016.png
33796,50,56,6,5,45,51,34,Train/34/00034_00000_00017.png
33797,50,58,5,6,45,53,34,Train/34/00034_00000_00018.png
33798,52,58,5,5,47,53,34,Train/34/00034_00000_00019.png
33799,55,63,5,6,50,58,34,Train/34/00034_00000_00020.png
33800,55,64,5,5,50,59,34,Train/34/00034_00000_00021.png
33801,58,68,6,6,52,62,34,Train/34/00034_00000_00022.png
33802,59,70,5,6,54,64,34,Train/34/00034_00000_00023.png
33803,64,74,6,6,59,67,34,Train/34/00034_00000_00024.png
33804,64,77,5,7,59,71,34,Train/34/00034_00000_00025.png
33805,69,81,7,8,63,74,34,Train/34/00034_00000_00026.png
33806,70,83,6,7,64,76,34,Train/34/00034_00000_00027.png
33807,70,84,6,8,64,76,34,Train/34/00034_00000_00028.png
33808,71,85,7,7,65,78,34,Train/34/00034_00000_00029.png
33809,28,27,5,5,23,22,34,Train/34/00034_00001_00000.png
33810,28,29,5,6,23,24,34,Train/34/00034_00001_00001.png
33811,28,29,5,5,23,24,34,Train/34/00034_00001_00002.png
33812,29,29,5,5,24,24,34,Train/34/00034_00001_00003.png
33813,30,31,5,6,25,25,34,Train/34/00034_00001_00004.png
33814,31,30,5,5,26,25,34,Train/34/00034_00001_00005.png
33815,31,31,5,6,26,26,34,Train/34/00034_00001_00006.png
33816,34,31,6,5,28,26,34,Train/34/00034_00001_00007.png
33817,34,31,6,5,29,26,34,Train/34/00034_00001_00008.png
33818,33,32,5,5,28,26,34,Train/34/00034_00001_00009.png
33819,33,33,5,6,28,28,34,Train/34/00034_00001_00010.png
33820,33,34,5,6,28,29,34,Train/34/00034_00001_00011.png
33821,35,35,6,6,30,30,34,Train/34/00034_00001_00012.png
33822,35,35,6,5,30,30,34,Train/34/00034_00001_00013.png
33823,36,36,6,6,31,31,34,Train/34/00034_00001_00014.png
33824,36,37,5,5,31,32,34,Train/34/00034_00001_00015.png
33825,36,36,6,5,31,31,34,Train/34/00034_00001_00016.png
33826,36,38,6,6,31,33,34,Train/34/00034_00001_00017.png
33827,38,38,5,5,33,33,34,Train/34/00034_00001_00018.png
33828,40,39,6,5,35,34,34,Train/34/00034_00001_00019.png
33829,39,40,5,6,34,35,34,Train/34/00034_00001_00020.png
33830,40,39,6,5,35,34,34,Train/34/00034_00001_00021.png
33831,41,40,5,5,36,35,34,Train/34/00034_00001_00022.png
33832,41,40,5,5,36,35,34,Train/34/00034_00001_00023.png
33833,42,43,6,6,37,38,34,Train/34/00034_00001_00024.png
33834,43,43,5,6,38,38,34,Train/34/00034_00001_00025.png
33835,46,46,6,6,41,41,34,Train/34/00034_00001_00026.png
33836,46,46,6,6,41,41,34,Train/34/00034_00001_00027.png
33837,49,46,6,6,44,41,34,Train/34/00034_00001_00028.png
33838,50,46,6,5,45,41,34,Train/34/00034_00001_00029.png
33839,29,27,6,5,24,22,34,Train/34/00034_00002_00000.png
33840,29,28,5,6,23,23,34,Train/34/00034_00002_00001.png
33841,30,28,5,5,24,23,34,Train/34/00034_00002_00002.png
33842,30,29,5,5,25,24,34,Train/34/00034_00002_00003.png
33843,31,29,6,5,26,24,34,Train/34/00034_00002_00004.png
33844,31,30,6,6,26,25,34,Train/34/00034_00002_00005.png
33845,31,30,6,5,26,24,34,Train/34/00034_00002_00006.png
33846,31,31,5,6,26,26,34,Train/34/00034_00002_00007.png
33847,32,30,5,5,26,25,34,Train/34/00034_00002_00008.png
33848,33,31,5,5,27,26,34,Train/34/00034_00002_00009.png
33849,34,33,5,6,28,28,34,Train/34/00034_00002_00010.png
33850,35,34,6,5,30,28,34,Train/34/00034_00002_00011.png
33851,37,35,6,6,31,30,34,Train/34/00034_00002_00012.png
33852,37,37,5,6,31,31,34,Train/34/00034_00002_00013.png
33853,39,37,6,5,34,32,34,Train/34/00034_00002_00014.png
33854,39,39,5,6,34,34,34,Train/34/00034_00002_00015.png
33855,40,40,5,6,35,35,34,Train/34/00034_00002_00016.png
33856,42,40,5,5,37,35,34,Train/34/00034_00002_00017.png
33857,46,44,6,6,41,38,34,Train/34/00034_00002_00018.png
33858,48,46,5,6,43,41,34,Train/34/00034_00002_00019.png
33859,51,48,6,6,46,43,34,Train/34/00034_00002_00020.png
33860,52,49,5,5,47,44,34,Train/34/00034_00002_00021.png
33861,56,51,6,5,51,46,34,Train/34/00034_00002_00022.png
33862,58,54,5,5,52,49,34,Train/34/00034_00002_00023.png
33863,60,59,6,5,55,53,34,Train/34/00034_00002_00024.png
33864,65,63,6,5,59,58,34,Train/34/00034_00002_00025.png
33865,72,71,7,6,66,65,34,Train/34/00034_00002_00026.png
33866,74,79,6,7,68,72,34,Train/34/00034_00002_00027.png
33867,80,85,7,8,72,78,34,Train/34/00034_00002_00028.png
33868,83,89,7,8,75,81,34,Train/34/00034_00002_00029.png
33869,40,45,5,6,35,40,34,Train/34/00034_00003_00000.png
33870,42,45,5,5,36,40,34,Train/34/00034_00003_00001.png
33871,44,48,6,6,39,42,34,Train/34/00034_00003_00002.png
33872,46,47,6,5,40,42,34,Train/34/00034_00003_00003.png
33873,47,48,6,6,42,43,34,Train/34/00034_00003_00004.png
33874,48,49,6,5,43,43,34,Train/34/00034_00003_00005.png
33875,49,52,5,6,44,46,34,Train/34/00034_00003_00006.png
33876,52,54,6,6,46,48,34,Train/34/00034_00003_00007.png
33877,53,55,5,5,47,49,34,Train/34/00034_00003_00008.png
33878,55,57,6,6,50,52,34,Train/34/00034_00003_00009.png
33879,56,58,6,6,51,53,34,Train/34/00034_00003_00010.png
33880,57,59,5,5,52,54,34,Train/34/00034_00003_00011.png
33881,59,60,5,5,53,55,34,Train/34/00034_00003_00012.png
33882,62,63,6,5,56,58,34,Train/34/00034_00003_00013.png
33883,63,69,5,7,57,62,34,Train/34/00034_00003_00014.png
33884,69,71,7,6,63,65,34,Train/34/00034_00003_00015.png
33885,68,71,7,6,62,65,34,Train/34/00034_00003_00016.png
33886,71,74,7,6,64,68,34,Train/34/00034_00003_00017.png
33887,72,79,6,7,66,72,34,Train/34/00034_00003_00018.png
33888,75,83,6,8,69,76,34,Train/34/00034_00003_00019.png
33889,81,87,7,8,73,79,34,Train/34/00034_00003_00020.png
33890,86,92,8,8,78,83,34,Train/34/00034_00003_00021.png
33891,88,96,7,8,80,87,34,Train/34/00034_00003_00022.png
33892,94,99,8,8,85,91,34,Train/34/00034_00003_00023.png
33893,99,108,8,10,90,99,34,Train/34/00034_00003_00024.png
33894,107,115,10,10,97,105,34,Train/34/00034_00003_00025.png
33895,112,121,10,10,103,111,34,Train/34/00034_00003_00026.png
33896,121,131,11,11,111,120,34,Train/34/00034_00003_00027.png
33897,130,140,12,12,118,128,34,Train/34/00034_00003_00028.png
33898,136,149,12,13,124,137,34,Train/34/00034_00003_00029.png
33899,50,49,6,5,45,44,34,Train/34/00034_00004_00000.png
33900,51,51,6,6,46,46,34,Train/34/00034_00004_00001.png
33901,51,52,5,6,46,47,34,Train/34/00034_00004_00002.png
33902,54,53,6,6,48,48,34,Train/34/00034_00004_00003.png
33903,54,54,6,6,48,48,34,Train/34/00034_00004_00004.png
33904,55,53,6,5,49,48,34,Train/34/00034_00004_00005.png
33905,55,54,6,5,50,49,34,Train/34/00034_00004_00006.png
33906,56,54,6,5,50,49,34,Train/34/00034_00004_00007.png
33907,57,57,6,6,52,52,34,Train/34/00034_00004_00008.png
33908,58,57,6,5,53,52,34,Train/34/00034_00004_00009.png
33909,58,59,5,6,53,54,34,Train/34/00034_00004_00010.png
33910,59,59,5,5,54,54,34,Train/34/00034_00004_00011.png
33911,61,60,6,5,56,55,34,Train/34/00034_00004_00012.png
33912,62,62,5,5,57,57,34,Train/34/00034_00004_00013.png
33913,63,64,5,6,58,59,34,Train/34/00034_00004_00014.png
33914,65,65,6,6,60,60,34,Train/34/00034_00004_00015.png
33915,67,68,6,7,61,62,34,Train/34/00034_00004_00016.png
33916,69,68,6,6,62,62,34,Train/34/00034_00004_00017.png
33917,73,71,7,6,66,65,34,Train/34/00034_00004_00018.png
33918,73,74,6,7,67,68,34,Train/34/00034_00004_00019.png
33919,75,74,6,6,68,68,34,Train/34/00034_00004_00020.png
33920,77,77,7,7,71,71,34,Train/34/00034_00004_00021.png
33921,79,79,7,7,72,72,34,Train/34/00034_00004_00022.png
33922,82,81,7,7,74,74,34,Train/34/00034_00004_00023.png
33923,83,83,7,7,75,75,34,Train/34/00034_00004_00024.png
33924,84,85,7,8,76,77,34,Train/34/00034_00004_00025.png
33925,86,85,8,7,79,78,34,Train/34/00034_00004_00026.png
33926,88,87,7,7,80,80,34,Train/34/00034_00004_00027.png
33927,95,94,8,8,86,86,34,Train/34/00034_00004_00028.png
33928,97,97,8,8,88,88,34,Train/34/00034_00004_00029.png
33929,26,29,5,5,20,23,34,Train/34/00034_00005_00000.png
33930,28,29,6,5,22,24,34,Train/34/00034_00005_00001.png
33931,28,29,5,5,23,24,34,Train/34/00034_00005_00002.png
33932,30,32,6,6,24,26,34,Train/34/00034_00005_00003.png
33933,30,32,6,6,25,26,34,Train/34/00034_00005_00004.png
33934,30,32,6,6,25,27,34,Train/34/00034_00005_00005.png
33935,31,33,5,6,25,28,34,Train/34/00034_00005_00006.png
33936,31,33,5,6,25,28,34,Train/34/00034_00005_00007.png
33937,33,34,6,6,27,29,34,Train/34/00034_00005_00008.png
33938,33,35,6,6,28,30,34,Train/34/00034_00005_00009.png
33939,34,35,6,5,28,29,34,Train/34/00034_00005_00010.png
33940,33,37,5,6,28,31,34,Train/34/00034_00005_00011.png
33941,34,37,5,5,28,31,34,Train/34/00034_00005_00012.png
33942,36,39,6,6,30,33,34,Train/34/00034_00005_00013.png
33943,35,39,5,5,30,33,34,Train/34/00034_00005_00014.png
33944,36,39,5,5,30,33,34,Train/34/00034_00005_00015.png
33945,36,41,5,6,31,35,34,Train/34/00034_00005_00016.png
33946,38,43,5,6,32,37,34,Train/34/00034_00005_00017.png
33947,40,43,6,5,34,37,34,Train/34/00034_00005_00018.png
33948,40,45,5,6,35,40,34,Train/34/00034_00005_00019.png
33949,42,45,6,5,36,40,34,Train/34/00034_00005_00020.png
33950,42,48,5,5,37,42,34,Train/34/00034_00005_00021.png
33951,45,50,5,6,39,45,34,Train/34/00034_00005_00022.png
33952,47,53,6,6,42,47,34,Train/34/00034_00005_00023.png
33953,48,54,6,6,43,49,34,Train/34/00034_00005_00024.png
33954,50,57,5,6,44,51,34,Train/34/00034_00005_00025.png
33955,52,60,5,6,47,54,34,Train/34/00034_00005_00026.png
33956,55,62,5,5,50,56,34,Train/34/00034_00005_00027.png
33957,58,65,6,6,53,59,34,Train/34/00034_00005_00028.png
33958,62,69,6,6,56,63,34,Train/34/00034_00005_00029.png
33959,27,28,6,5,22,23,34,Train/34/00034_00006_00000.png
33960,27,29,5,5,22,24,34,Train/34/00034_00006_00001.png
33961,27,29,5,5,22,24,34,Train/34/00034_00006_00002.png
33962,28,29,6,5,23,24,34,Train/34/00034_00006_00003.png
33963,28,31,5,6,23,26,34,Train/34/00034_00006_00004.png
33964,28,30,5,5,23,25,34,Train/34/00034_00006_00005.png
33965,28,31,5,6,23,26,34,Train/34/00034_00006_00006.png
33966,28,31,5,6,23,26,34,Train/34/00034_00006_00007.png
33967,28,31,5,6,23,26,34,Train/34/00034_00006_00008.png
33968,28,33,5,6,23,28,34,Train/34/00034_00006_00009.png
33969,28,33,5,6,23,28,34,Train/34/00034_00006_00010.png
33970,28,32,5,6,23,27,34,Train/34/00034_00006_00011.png
33971,29,32,5,5,24,27,34,Train/34/00034_00006_00012.png
33972,31,34,5,5,26,29,34,Train/34/00034_00006_00013.png
33973,31,35,5,6,26,30,34,Train/34/00034_00006_00014.png
33974,31,34,5,5,26,29,34,Train/34/00034_00006_00015.png
33975,33,35,6,5,28,30,34,Train/34/00034_00006_00016.png
33976,33,37,5,6,28,32,34,Train/34/00034_00006_00017.png
33977,35,38,6,6,30,33,34,Train/34/00034_00006_00018.png
33978,35,38,6,6,30,33,34,Train/34/00034_00006_00019.png
33979,36,39,6,6,31,34,34,Train/34/00034_00006_00020.png
33980,35,38,5,5,30,33,34,Train/34/00034_00006_00021.png
33981,35,38,5,5,30,33,34,Train/34/00034_00006_00022.png
33982,37,39,6,5,32,34,34,Train/34/00034_00006_00023.png
33983,38,41,6,6,33,36,34,Train/34/00034_00006_00024.png
33984,39,42,5,5,34,37,34,Train/34/00034_00006_00025.png
33985,41,43,6,5,36,38,34,Train/34/00034_00006_00026.png
33986,44,44,5,5,39,39,34,Train/34/00034_00006_00027.png
33987,46,46,5,5,41,41,34,Train/34/00034_00006_00028.png
33988,48,49,5,6,43,44,34,Train/34/00034_00006_00029.png
33989,27,27,6,6,22,22,34,Train/34/00034_00007_00000.png
33990,29,29,6,6,24,24,34,Train/34/00034_00007_00001.png
33991,29,29,6,6,24,24,34,Train/34/00034_00007_00002.png
33992,28,28,5,5,23,23,34,Train/34/00034_00007_00003.png
33993,29,30,5,6,24,25,34,Train/34/00034_00007_00004.png
33994,28,29,5,6,23,24,34,Train/34/00034_00007_00005.png
33995,29,29,6,6,24,24,34,Train/34/00034_00007_00006.png
33996,31,31,6,6,26,26,34,Train/34/00034_00007_00007.png
33997,31,31,5,5,26,26,34,Train/34/00034_00007_00008.png
33998,32,32,6,6,27,27,34,Train/34/00034_00007_00009.png
33999,34,34,6,6,29,29,34,Train/34/00034_00007_00010.png
34000,36,35,6,5,31,30,34,Train/34/00034_00007_00011.png
34001,38,37,6,5,33,32,34,Train/34/00034_00007_00012.png
34002,37,37,5,5,32,32,34,Train/34/00034_00007_00013.png
34003,38,39,5,6,33,34,34,Train/34/00034_00007_00014.png
34004,40,40,5,5,35,35,34,Train/34/00034_00007_00015.png
34005,39,40,5,6,34,35,34,Train/34/00034_00007_00016.png
34006,42,43,5,6,37,38,34,Train/34/00034_00007_00017.png
34007,44,43,6,5,39,38,34,Train/34/00034_00007_00018.png
34008,48,48,6,6,43,43,34,Train/34/00034_00007_00019.png
34009,50,50,5,5,45,45,34,Train/34/00034_00007_00020.png
34010,52,52,6,6,47,47,34,Train/34/00034_00007_00021.png
34011,53,53,6,6,48,48,34,Train/34/00034_00007_00022.png
34012,55,55,6,6,50,50,34,Train/34/00034_00007_00023.png
34013,57,57,6,6,52,52,34,Train/34/00034_00007_00024.png
34014,61,60,6,5,56,55,34,Train/34/00034_00007_00025.png
34015,63,62,6,5,58,57,34,Train/34/00034_00007_00026.png
34016,64,64,5,5,59,59,34,Train/34/00034_00007_00027.png
34017,67,68,6,7,61,62,34,Train/34/00034_00007_00028.png
34018,68,68,6,6,62,62,34,Train/34/00034_00007_00029.png
34019,28,28,6,5,23,23,34,Train/34/00034_00008_00000.png
34020,28,29,5,5,23,24,34,Train/34/00034_00008_00001.png
34021,29,31,6,6,24,26,34,Train/34/00034_00008_00002.png
34022,29,30,5,5,24,25,34,Train/34/00034_00008_00003.png
34023,32,33,6,6,27,28,34,Train/34/00034_00008_00004.png
34024,31,32,5,5,26,27,34,Train/34/00034_00008_00005.png
34025,32,33,5,5,27,28,34,Train/34/00034_00008_00006.png
34026,32,34,6,6,27,29,34,Train/34/00034_00008_00007.png
34027,32,35,5,6,27,30,34,Train/34/00034_00008_00008.png
34028,34,36,5,5,29,31,34,Train/34/00034_00008_00009.png
34029,36,37,6,6,31,32,34,Train/34/00034_00008_00010.png
